orden_key,supplier_key,id,item_key,date_key,qty,net_rate,base_net_amount
PUR-ORD-2023-00182,LITWARE0001,6aba9127e6,220,2019-05-10,3,1999.77,666.59
,,010d14d44b,34,2019-05-30,6,2164.32,360.72
PUR-ORD-2023-00181,ADATUM0001,1714045178,19,2020-11-11,5,7397.8,1479.56
,,8f839092aa,54,2020-11-11,7,6401.64,914.52
,,113510b542,46,2020-11-11,11,21176.43,1925.13
PUR-ORD-2023-00180,LITWARE0001,8e9b857b77,161,2020-12-07,7,9406.88,1343.84
,,65b5412f46,24,2020-12-07,35,1677.55,47.93
,,6934b1c865,123,2020-12-07,3,7884.18,2628.06
,,4020641bd0,15,2020-12-07,14,8421.84,601.56
,,528a463171,31,2020-12-07,10,3852.4,385.24
,,ebadb5f264,144,2020-12-07,17,3734.73,219.69
,,aeb46ec019,211,2020-12-07,4,3476.12,869.03
,,67abfc496a,212,2020-12-07,12,16381.56,1365.13
,,b4860b16e0,223,2020-12-07,23,14816.37,644.19
,,44ec7a6cdc,71,2020-12-07,2,1018.64,509.32
PUR-ORD-2023-00179,PROSE0001,b0df822059,31,2020-12-16,14,5393.36,385.24
,,fd7a51bc5e,166,2020-12-16,6,7001.34,1166.89
,,6ee06880f9,54,2020-12-16,12,10974.24,914.52
,,3dffaf94e7,109,2020-12-16,13,7608.38,585.26
,,9e69a9c42c,25,2020-12-16,29,2551.42,87.98
PUR-ORD-2023-00178,PROSE0001,e2ee0c3c7c,31,2020-08-18,14,5393.36,385.24
,,59c88cf30e,166,2020-08-18,6,7001.34,1166.89
,,1b03ab4b52,54,2020-08-18,12,10974.24,914.52
,,7dc831c3ed,109,2020-08-18,13,7608.38,585.26
,,84e324e31e,25,2020-08-18,29,2551.42,87.98
PUR-ORD-2023-00177,ANDERSON0001,b1072fb959,8,2019-12-11,2,1070.94,535.47
,,1ffd5b01d4,214,2019-12-27,4,3462.36,865.59
,,d2b6941966,119,2019-12-27,6,4009.44,668.24
,,44ea67e274,73,2019-12-27,3,2142.45,714.15
PUR-ORD-2023-00176,ELECTRON0002,8c10c861e0,261,2020-10-08,14,18623.64,1330.26
,,de19f75f8f,67,2020-10-08,15,10633.65,708.91
,,e716de1b2e,35,2020-10-08,12,13580.16,1131.68
PUR-ORD-2023-00175,ELECTRON0002,3d5b95da14,261,2020-11-19,14,18623.64,1330.26
,,c45d92b811,67,2020-11-19,15,10633.65,708.91
,,f62b4138ed,35,2020-11-19,12,13580.16,1131.68
PUR-ORD-2023-00174,LITWARE0001,ad58760c34,276,2019-03-07,3,2602.56,867.52
,,e1faebb4e5,21,2019-03-27,4,2439.56,609.89
,,f51f2e488b,117,2019-03-27,6,3705.72,617.62
PUR-ORD-2023-00173,BUSINESS0001,9e36f6b54d,36,2019-01-04,3,2738.94,912.98
,,67d33e6f7c,287,2019-01-27,5,1286.15,257.23
,,884f0c19c9,128,2019-01-27,2,1300.96,650.48
PUR-ORD-2023-00172,ADATUM0001,42c0e22a3b,121,2019-09-03,2,1206.44,603.22
,,a7976e9864,50,2019-09-20,3,21370.98,7123.66
,,8f996c901f,273,2019-09-20,4,1255.84,313.96
,,b10d5e6ff8,43,2019-09-20,6,1596.9,266.15
PUR-ORD-2023-00171,ELECTRON0001,133ed22eb2,221,2019-03-02,2,1070.06,535.03
,,166dc7ca37,34,2019-03-26,3,1082.16,360.72
,,dcb83d3fa3,36,2019-03-26,6,5477.88,912.98
PUR-ORD-2023-00170,ELECTRON0002,73a681279f,12,2019-10-03,2,1192.1,596.05
,,5ba09b3eaf,184,2019-10-20,6,4241.94,706.99
,,0296c2ba19,3,2019-10-20,4,2294.04,573.51
PUR-ORD-2023-00169,INTERNAT0001,b967a1944f,245,2019-04-04,7,8659.28,1237.04
,,e962a0c8e8,11,2019-04-29,9,14419.89,1602.21
,,a6d5446f2c,123,2019-04-29,6,15768.36,2628.06
PUR-ORD-2023-00168,ANDERSON0001,843daf605a,247,2019-02-06,4,964.6,241.15
,,038de9080d,188,2019-02-27,3,1286.67,428.89
,,47e558f9e9,190,2019-02-27,6,3985.74,664.29
PUR-ORD-2023-00167,ADATUM0001,edeb540858,285,2019-07-02,5,1301.15,260.23
,,c661f87eee,38,2019-07-25,7,7136.57,1019.51
PUR-ORD-2023-00166,BUSINESS0001,168282bebe,96,2019-09-03,3,307.86,102.62
,,01c35eb8a1,276,2019-09-24,4,3470.08,867.52
,,411e0606e7,21,2019-09-24,3,1829.67,609.89
,,6f1046d7aa,126,2019-09-24,7,3576.51,510.93
PUR-ORD-2023-00165,LITWARE0001,514b3ca91f,5,2019-08-14,6,10441.86,1740.31
,,a58232a244,237,2019-08-30,7,4237.1,605.3
,,e3c3d527ee,141,2019-08-30,3,953.43,317.81
PUR-ORD-2023-00164,ELECTRON0002,893866b0f5,185,2019-04-23,4,2753.4,688.35
,,88dc09f32e,108,2019-04-23,1,753.18,753.18
PUR-ORD-2023-00163,ILLINOIS0001,f09c18eba4,214,2019-01-23,6,5193.54,865.59
,,288bda6328,161,2019-01-23,3,4031.52,1343.84
PUR-ORD-2023-00162,LITWARE0001,6823500196,54,2019-05-06,7,6401.64,914.52
,,4f62b2908c,24,2019-05-25,2,95.86,47.93
PUR-ORD-2023-00161,LITWARE0001,aae6fbd484,221,2023-11-20,9,6686.46,742.94
,,9fd7349490,69,2023-11-20,1,511.1,511.1
PUR-ORD-2023-00160,ADATUM0001,8efeef9b16,74,2023-11-20,2,1135.62,567.81
,,623d14d5f3,265,2023-11-20,1,1163.49,1163.49
,,93477a609d,223,2023-11-20,1,644.19,644.19
PUR-ORD-2023-00159,INTERNAT0001,a5a105ca40,90,2021-01-01,5,2972.3,594.46
,,e383f72177,91,2021-01-01,10,17935.3,1793.53
,,25a7d86804,88,2021-01-01,12,7599.48,633.29
,,2c068650e6,67,2021-01-01,15,10633.65,708.91
,,4f57f2a778,160,2021-01-01,7,10782.45,1540.35
,,2d0b47c44a,43,2021-01-01,21,5589.15,266.15
,,a1d4637bfe,193,2021-01-01,12,6049.68,504.14
,,ad8b5817ef,54,2021-01-01,14,12803.28,914.52
,,5e5a58dad0,25,2021-01-01,30,2639.4,87.98
,,29f040d073,259,2021-01-01,4,233.6,58.4
,,6724a9033f,274,2021-01-01,15,5471.85,364.79
,,1600ff5656,161,2021-01-01,10,13438.4,1343.84
,,3e0c336b3a,119,2021-01-01,12,8018.88,668.24
,,5bac121c7b,115,2021-01-01,29,16406.17,565.73
,,7ed9a92c44,32,2021-01-01,20,7611,380.55
PUR-ORD-2023-00158,INTEGRAT0001,1b0656e7aa,251,2020-11-21,30,7164,238.8
,,63b7417042,144,2020-11-21,14,3075.66,219.69
,,c0d3ea9d8e,146,2020-11-21,15,3513.9,234.26
,,ac452aed62,247,2020-11-21,20,4823,241.15
,,48e90037da,72,2020-11-21,20,8438,421.9
,,056c3411e1,74,2020-11-21,41,23280.21,567.81
PUR-ORD-2023-00157,INTEGRAT0001,89b92812c5,2,2020-10-30,5,10722,2144.4
,,63c55e15b5,54,2020-10-30,3,2743.56,914.52
,,64b5ee3089,95,2020-10-30,60,5152.2,85.87
,,b3b6a9df73,135,2020-10-30,25,2199.5,87.98
,,089e937e15,211,2020-10-30,12,10428.36,869.03
,,ab1673e179,262,2020-10-30,7,7363.79,1051.97
,,29be4abb86,263,2020-10-30,37,2616.27,70.71
PUR-ORD-2023-00156,ILLINOIS0001,24d3e75b37,9,2020-12-03,12,7152.6,596.05
,,a53375aad4,70,2020-12-03,13,7555.08,581.16
,,4c88088f11,27,2020-12-03,6,3440.46,573.41
,,e497d8b2e5,198,2020-12-03,8,4509.6,563.7
,,5c2691c4fd,62,2020-12-03,7,4383.54,626.22
,,65ee5f87b1,161,2020-12-03,4,5375.36,1343.84
,,03fcec3ea1,239,2020-12-03,4,2220.28,555.07
PUR-ORD-2023-00155,INTEGRAT0001,c73b8451a2,195,2020-11-04,9,7524.27,836.03
,,cd312fc1a0,21,2020-11-04,12,7318.68,609.89
,,88cf259a8c,109,2020-11-04,15,8778.9,585.26
,,666d31280c,278,2020-11-04,9,4914.45,546.05
PUR-ORD-2023-00154,ADATUM0001,8bc47226dc,24,2020-06-18,12,575.16,47.93
,,1b746eeaf8,31,2020-06-18,23,8860.52,385.24
,,dfc170a2f3,73,2020-06-18,15,10712.25,714.15
,,351b41e9e0,107,2020-06-18,25,11854.5,474.18
PUR-ORD-2023-00153,ELECTRON0002,e93b90cf8a,101,2020-09-25,10,4717.8,471.78
,,857e472405,247,2020-09-25,35,8440.25,241.15
,,b9c22533ae,217,2020-09-25,20,6791,339.55
,,0176401b2f,8,2020-09-25,2,1070.94,535.47
,,c6224b07eb,40,2020-09-25,12,2944.8,245.4
,,6a84a07dc5,9,2020-09-25,15,11080.65,738.71
,,b0de3255ac,245,2020-09-25,4,4948.16,1237.04
PUR-ORD-2023-00152,ILLINOIS0001,2c34415e72,161,2020-04-24,15,20157.6,1343.84
,,fba483550e,235,2020-04-24,67,2005.98,29.94
,,5c8420de82,239,2020-04-24,5,2775.35,555.07
PUR-ORD-2023-00151,ANDERSON0001,36bd993d93,25,2020-07-22,35,3079.3,87.98
,,98e194e482,130,2020-07-22,18,1651.68,91.76
,,aff9fc54ae,135,2020-07-22,21,1952.58,92.98
,,27505303eb,95,2020-07-22,27,2318.49,85.87
,,0a7e62e866,263,2020-07-22,23,1626.33,70.71
,,7f70b37466,94,2020-07-22,39,492.57,12.63
,,e11038d8d8,256,2020-07-22,26,523.64,20.14
PUR-ORD-2023-00150,INTEGRAT0001,27c1fa2736,2,2020-11-01,5,10722,2144.4
,,524a84d92d,54,2020-11-01,3,2743.56,914.52
,,0ca53a0da1,95,2020-11-01,60,5152.2,85.87
,,6ebee5d639,135,2020-11-01,25,2199.5,87.98
,,a6cf0b29aa,211,2020-11-01,12,10428.36,869.03
,,ab24c7bb38,262,2020-11-01,7,7363.79,1051.97
,,53230a0593,263,2020-11-01,37,2616.27,70.71
PUR-ORD-2023-00149,ADATUM0001,231beb048a,24,2020-08-17,12,575.16,47.93
,,aefb0007c1,31,2020-08-17,23,8860.52,385.24
,,ea44fc689d,73,2020-08-17,15,10712.25,714.15
,,6990b5a08b,107,2020-08-17,25,11854.5,474.18
PUR-ORD-2023-00148,INTERNAT0001,c2c1a6e636,90,2020-12-30,5,2972.3,594.46
,,c409b9af24,91,2020-12-30,10,17935.3,1793.53
,,ace209cb39,88,2020-12-30,12,7599.48,633.29
,,b74647c03a,67,2020-12-30,15,10633.65,708.91
,,01b3fdab08,160,2020-12-30,7,10782.45,1540.35
,,6a37605939,43,2020-12-30,21,5589.15,266.15
,,855428df31,193,2020-12-30,12,6049.68,504.14
,,fd656808b0,54,2020-12-30,14,12803.28,914.52
,,436cfac169,25,2020-12-30,30,2639.4,87.98
,,b5a3a269b0,259,2020-12-30,4,233.6,58.4
,,4c1ed8ad8d,274,2020-12-30,15,5471.85,364.79
,,905eb4a234,161,2020-12-30,10,13438.4,1343.84
,,ca388c58d3,119,2020-12-30,12,8018.88,668.24
,,db874e518f,115,2020-12-30,29,16406.17,565.73
,,774582758f,32,2020-12-30,20,7611,380.55
PUR-ORD-2023-00147,INTERNAT0001,dc5fc30857,90,2020-10-01,5,2972.3,594.46
,,5d74b99816,91,2020-10-01,10,17935.3,1793.53
,,d3f8d9605d,88,2020-10-01,12,7599.48,633.29
,,eb02a8fbe3,67,2020-10-01,15,10633.65,708.91
,,1fe14a1d8b,160,2020-10-01,7,10782.45,1540.35
,,73d0ea247a,43,2020-10-01,21,5589.15,266.15
,,fac7654650,193,2020-10-01,12,6049.68,504.14
,,02b76340e7,54,2020-10-01,14,12803.28,914.52
,,28754e1abb,25,2020-10-01,30,2639.4,87.98
,,9396525d10,259,2020-10-01,4,233.6,58.4
,,6d1db341b6,274,2020-10-01,15,5471.85,364.79
,,1e521518af,161,2020-10-01,10,13438.4,1343.84
,,c36207e724,119,2020-10-01,12,8018.88,668.24
,,99df9b45cf,115,2020-10-01,29,16406.17,565.73
,,7b65669be2,32,2020-10-01,20,7611,380.55
PUR-ORD-2023-00146,INTERNAT0001,9a86577691,57,2020-10-09,50,2900.5,58.01
,,18e553d88a,91,2020-10-09,17,30490.01,1793.53
,,29402a07cf,102,2020-10-09,12,20685.96,1723.83
,,d651fe8e39,160,2020-10-09,9,13863.15,1540.35
,,db484d1442,19,2020-10-09,11,16275.16,1479.56
PUR-ORD-2023-00145,INTERNAT0001,928aa0545b,57,2020-12-07,50,2900.5,58.01
,,4f3977134d,91,2020-12-07,17,30490.01,1793.53
,,eaf8ba91b4,102,2020-12-07,12,20685.96,1723.83
,,5064c00cf2,160,2020-12-07,9,13863.15,1540.35
,,7a64079a93,19,2020-12-07,11,16275.16,1479.56
PUR-ORD-2023-00144,ADATUM0001,aafe401b09,31,2020-10-29,17,6549.08,385.24
,,f9045425d4,214,2020-10-29,12,10387.08,865.59
,,e6838d1718,24,2020-10-29,35,1677.55,47.93
,,ebcbe76a80,25,2020-10-29,20,1759.6,87.98
,,437c6eac40,32,2020-10-29,15,5708.25,380.55
,,c104fcab19,33,2020-10-29,12,453.36,37.78
,,3564e00621,62,2020-10-29,21,13150.62,626.22
PUR-ORD-2023-00143,ELECTRON0001,3d37398a3d,200,2020-12-03,25,11548,461.92
,,8903ff32ed,7,2020-12-03,35,21084,602.4
,,b700c08e03,31,2020-12-03,20,7704.8,385.24
,,e018ddb0e4,107,2020-12-03,25,11854.5,474.18
,,a26a6fd1ee,106,2020-12-03,12,6542.28,545.19
,,7a72532a89,122,2020-12-03,21,11177.67,532.27
,,dbc8596193,274,2020-12-03,5,1823.95,364.79
,,106558698,12,2020-12-03,37,22053.85,596.05
PUR-ORD-2023-00142,ELECTRON0002,888d7c0f67,196,2020-10-06,3,2465.73,821.91
,,0ebdd0f633,121,2020-10-06,13,7841.86,603.22
,,15c0e23c35,110,2020-10-06,2,5571.1,2785.55
,,ac920ca745,19,2020-10-06,21,31070.76,1479.56
,,b387e6a078,96,2020-10-06,13,1334.06,102.62
PUR-ORD-2023-00141,ELECTRON0002,2492c7209f,196,2020-06-03,3,2465.73,821.91
,,5b8e80cb3f,121,2020-06-03,13,7841.86,603.22
,,58bba531d1,110,2020-06-03,2,5571.1,2785.55
,,cb6fca2836,19,2020-06-03,21,31070.76,1479.56
PUR-ORD-2023-00140,PROSE0001,81feac1eeb,31,2020-12-31,25,9631,385.24
,,3e80942f50,166,2020-12-31,12,14002.68,1166.89
,,93a83b9331,223,2020-12-31,14,9018.66,644.19
,,ee6e7a61a6,4,2020-12-31,16,34058.72,2128.67
,,07917113f5,288,2020-12-31,5,8701.55,1740.31
,,1be022a9d8,40,2020-12-31,23,5644.2,245.4
,,89d9df3bd3,46,2020-12-31,12,7152.6,596.05
,,c27c4433b7,94,2020-12-31,4,50.52,12.63
,,42376f7a3e,69,2020-12-31,8,4088.8,511.1
,,dd02132800,161,2020-12-31,12,16126.08,1343.84
,,108dd4539a,74,2020-12-31,21,11924.01,567.81
PUR-ORD-2023-00139,PROSE0001,b39b66600c,31,2020-08-12,25,9631,385.24
,,a73ee65185,166,2020-08-12,12,14002.68,1166.89
,,011d8e3277,223,2020-08-12,14,9018.66,644.19
,,731956fead,4,2020-08-12,16,34058.72,2128.67
,,4da0e33e5e,288,2020-08-12,5,8701.55,1740.31
,,56265b4287,40,2020-08-12,23,5644.2,245.4
,,65309d45ad,46,2020-08-12,12,7152.6,596.05
,,3039dc1f27,94,2020-08-12,4,50.52,12.63
,,9bfc4ba318,69,2020-08-12,8,4088.8,511.1
,,c1c38a0034,161,2020-08-12,12,16126.08,1343.84
,,3d167335e0,74,2020-08-12,21,11924.01,567.81
PUR-ORD-2023-00138,ADATUM0001,6912f19ee3,17,2020-09-07,10,5954.2,595.42
,,ce359f3509,204,2020-09-07,17,9292.88,546.64
,,458360c1d2,203,2020-09-07,20,11136.8,556.84
,,db306d54f7,24,2020-09-07,35,1677.55,47.93
,,5abdd8053b,101,2020-09-07,20,9435.6,471.78
,,68dd4afdb1,22,2020-09-07,55,3389.65,61.63
,,dc6eab5e1a,23,2020-09-07,70,5077.8,72.54
PUR-ORD-2023-00137,LITWARE0001,b78eb4f3bf,265,2020-12-29,6,6980.94,1163.49
,,f6aabe9754,56,2020-12-29,50,761.5,15.23
,,d0be23e66a,18,2020-12-29,15,9060.6,604.04
,,cf9ba0b070,125,2020-12-29,14,8316.56,594.04
PUR-ORD-2023-00136,LITWARE0001,1c6a50adcc,265,2020-12-03,6,6980.94,1163.49
,,ff3289fc3f,56,2020-12-03,50,761.5,15.23
,,1a087cd794,18,2020-12-03,15,9060.6,604.04
,,37aa81a9a8,125,2020-12-03,14,8316.56,594.04
PUR-ORD-2023-00135,ANDERSON0001,32cb2bffa5,128,2020-05-29,14,9106.72,650.48
,,8e2206c4b1,214,2020-05-29,5,4327.95,865.59
,,11c7f9d851,74,2020-05-29,7,3974.67,567.81
PUR-ORD-2023-00134,BUSINESS0001,c971baee08,107,2020-08-01,25,11854.5,474.18
,,563e5fdc01,73,2020-08-01,10,7141.5,714.15
,,130cf5850e,74,2020-08-01,2,1135.62,567.81
,,5b5a947ea7,24,2020-08-01,60,2875.8,47.93
,,8be2ec81d1,44,2020-08-01,25,1054.5,42.18
,,45e0723c05,70,2020-08-01,4,2324.64,581.16
,,8288a8ee2b,90,2020-08-01,12,7133.52,594.46
,,1327cc44b2,34,2020-08-01,20,7214.4,360.72
,,637025b94f,31,2020-08-01,12,4622.88,385.24
,,da465f73ae,161,2020-08-01,12,16126.08,1343.84
PUR-ORD-2023-00133,BUSINESS0001,cd5c5e0f3e,107,2020-11-13,25,11854.5,474.18
,,83f3767567,73,2020-11-13,10,7141.5,714.15
,,f0661384c2,74,2020-11-13,2,1135.62,567.81
,,96f6440f66,24,2020-11-13,60,2875.8,47.93
,,3e314a83c2,44,2020-11-13,25,1054.5,42.18
,,3f0458cf40,70,2020-11-13,4,2324.64,581.16
,,0612a5a891,90,2020-11-13,12,7133.52,594.46
,,579102b688,34,2020-11-13,20,7214.4,360.72
,,9ac3bd863b,31,2020-11-13,12,4622.88,385.24
,,afd393ef81,161,2020-11-13,12,16126.08,1343.84
PUR-ORD-2023-00132,ELECTRON0002,412ef0663d,91,2020-09-22,6,10761.18,1793.53
,,7aed0d4253,19,2020-09-22,12,17754.72,1479.56
,,e747607cbb,166,2020-09-22,10,11668.9,1166.89
,,82979b94c0,47,2020-09-22,5,10507.95,2101.59
,,0eab4fd0e9,212,2020-09-22,13,17746.69,1365.13
,,b63c249505,159,2020-09-22,7,10494.82,1499.26
,,2e01e63d94,2,2020-09-22,8,17155.2,2144.4
PUR-ORD-2023-00131,ELECTRON0002,6cd2a5ecb3,91,2020-10-07,6,10761.18,1793.53
,,628fb07bb5,19,2020-10-07,12,17754.72,1479.56
,,e3fdd9f5b8,166,2020-10-07,10,11668.9,1166.89
,,37982d5985,47,2020-10-07,5,10507.95,2101.59
,,0fa5c8c54e,212,2020-10-07,13,17746.69,1365.13
,,1b1b2bd772,159,2020-10-07,7,10494.82,1499.26
,,372560f05c,2,2020-10-07,8,17155.2,2144.4
PUR-ORD-2023-00130,ELECTRON0002,6958b1ac8a,270,2020-09-04,21,11584.02,551.62
,,9b788f5ea6,87,2020-09-04,17,10215.64,600.92
,,77a86a0221,11,2020-09-04,14,22430.94,1602.21
PUR-ORD-2023-00129,ILLINOIS0001,2cd56d224a,24,2020-10-03,45,2156.85,47.93
,,62c6574248,104,2020-10-03,50,3055,61.1
,,11604542a7,22,2020-10-03,42,2588.46,61.63
,,98216f93c0,286,2020-10-03,22,4611.64,209.62
PUR-ORD-2023-00128,ILLINOIS0001,c438f6ee4c,24,2020-11-20,45,2156.85,47.93
,,71911010d9,104,2020-11-20,50,3055,61.1
,,d79b2d6c7f,22,2020-11-20,42,2588.46,61.63
,,81ac624cab,286,2020-11-20,22,4611.64,209.62
PUR-ORD-2023-00127,BUSINESS0001,2833240d02,107,2020-09-29,25,11854.5,474.18
,,aec8663047,73,2020-09-29,10,7141.5,714.15
,,25f1759e11,74,2020-09-29,2,1135.62,567.81
,,9e97a3730e,24,2020-09-29,60,2875.8,47.93
,,e542409835,44,2020-09-29,25,1054.5,42.18
,,186b35b3d0,70,2020-09-29,4,2324.64,581.16
,,0d5e00631a,90,2020-09-29,12,7133.52,594.46
,,2b8b4f4ad0,34,2020-09-29,20,7214.4,360.72
,,72a314588d,31,2020-09-29,12,4622.88,385.24
,,1c5f2e5708,161,2020-09-29,12,16126.08,1343.84
PUR-ORD-2023-00126,ILLINOIS0001,76b611f009,144,2020-07-31,15,3295.35,219.69
,,dbbeb3fabd,150,2020-07-31,19,4254.48,223.92
,,01834bb08c,151,2020-07-31,22,4555.76,207.08
,,38b9347a9d,36,2020-07-31,18,16433.64,912.98
,,a13f5788d3,37,2020-07-31,21,22441.86,1068.66
,,9797a23dd6,57,2020-07-31,50,2900.5,58.01
PUR-ORD-2023-00125,ILLINOIS0001,929d6aad03,4,2020-08-31,50,106433.5,2128.67
,,8262a1c141,30,2020-08-31,20,9050.8,452.54
,,cee30806cc,251,2020-08-31,40,9552,238.8
PUR-ORD-2023-00124,ILLINOIS0001,380f9cdcbc,4,2020-09-10,50,106433.5,2128.67
,,253429bc73,30,2020-09-10,20,9050.8,452.54
,,f841039f04,251,2020-09-10,40,9552,238.8
PUR-ORD-2023-00123,ADATUM0001,6b66e1cdf2,24,2020-12-24,12,575.16,47.93
,,ca35271552,31,2020-12-24,23,8860.52,385.24
,,322f4d8ba2,73,2020-12-24,15,10712.25,714.15
,,07b2c79b8f,107,2020-12-24,25,11854.5,474.18
PUR-ORD-2023-00122,INTERNAT0001,14eddaeff9,17,2020-06-29,13,7740.46,595.42
,,679d76a886,14,2020-06-29,20,12673,633.65
,,bee799cc14,204,2020-06-29,14,7652.96,546.64
,,6765d8c3b4,7,2020-06-29,20,12048,602.4
,,29591c432f,122,2020-06-29,15,7984.05,532.27
PUR-ORD-2023-00121,INTERNAT0001,220d9e17e2,17,2020-10-02,13,7740.46,595.42
,,03b2d42ddc,14,2020-10-02,20,12673,633.65
,,87dc3aaf34,204,2020-10-02,14,7652.96,546.64
,,da1038ec1a,7,2020-10-02,20,12048,602.4
,,596ff6d19d,122,2020-10-02,15,7984.05,532.27
PUR-ORD-2023-00120,PROSE0001,66e78cfd57,254,2020-12-16,34,3304.46,97.19
,,97a232cac4,284,2020-12-16,44,1787.72,40.63
,,6556a5ec27,44,2020-12-16,64,2699.52,42.18
PUR-ORD-2023-00119,PROSE0001,270e17bb68,254,2020-10-30,34,3304.46,97.19
,,ae71f5611f,284,2020-10-30,44,1787.72,40.63
,,8296f5d67e,44,2020-10-30,64,2699.52,42.18
PUR-ORD-2023-00118,ADATUM0001,4c7220ca61,189,2020-10-14,18,10476.36,582.02
,,638d000041,63,2020-10-14,20,9180,459
,,b5ecd6182a,87,2020-10-14,25,15023,600.92
,,af5ccc026b,151,2020-10-14,15,3106.2,207.08
,,8d47317b41,276,2020-10-14,12,10410.24,867.52
,,c61afad4ca,18,2020-10-14,19,11476.76,604.04
,,2660c63ea4,37,2020-10-14,10,10686.6,1068.66
,,e4012e59ff,259,2020-10-14,35,2044,58.4
,,f5e4112947,255,2020-10-14,40,2579.2,64.48
,,deb22fbeeb,22,2020-10-14,60,3697.8,61.63
,,221dfb7d9e,130,2020-10-14,40,3670.4,91.76
PUR-ORD-2023-00117,ADATUM0001,955c8b5400,189,2020-12-11,18,10476.36,582.02
,,2fe45d6ace,63,2020-12-11,20,9180,459
,,c0f6353ea9,87,2020-12-11,25,15023,600.92
,,90145f0132,151,2020-12-11,15,3106.2,207.08
,,9d5db9456e,276,2020-12-11,12,10410.24,867.52
,,355719d564,18,2020-12-11,19,11476.76,604.04
,,c143c83522,37,2020-12-11,10,10686.6,1068.66
,,e882a0da45,259,2020-12-11,35,2044,58.4
,,cdd93e7956,255,2020-12-11,40,2579.2,64.48
,,e002671b09,22,2020-12-11,60,3697.8,61.63
,,108d79a373,130,2020-12-11,40,3670.4,91.76
PUR-ORD-2023-00116,ILLINOIS0001,fad98772f5,239,2020-12-01,20,11101.4,555.07
,,7327e4bb1a,271,2020-12-01,15,6225,415
,,3621ee0270,32,2020-12-01,23,8752.65,380.55
,,18f4c4e298,274,2020-12-01,5,1823.95,364.79
,,4ab861975f,222,2020-12-01,13,7777.25,598.25
PUR-ORD-2023-00115,ILLINOIS0001,21e54f45e4,239,2020-04-25,20,11101.4,555.07
,,6b4f116901,271,2020-04-25,15,6225,415
,,436d772e89,32,2020-04-25,23,8752.65,380.55
,,24c1f79e32,274,2020-04-25,5,1823.95,364.79
,,632b1ada90,222,2020-04-25,13,7777.25,598.25
PUR-ORD-2023-00114,LITWARE0001,f25293a1a9,161,2020-11-30,16,21501.44,1343.84
,,9586023af6,184,2020-11-30,10,7069.9,706.99
,,8ddc1c3720,105,2020-11-30,15,34696.05,2313.07
,,d86c269e7d,110,2020-11-30,3,8356.65,2785.55
PUR-ORD-2023-00113,INTERNAT0001,92e88bee1c,110,2020-07-03,14,38997.7,2785.55
,,d064a2a728,123,2020-07-03,5,13140.3,2628.06
,,ae77f4f6d4,207,2020-07-03,18,45090.72,2505.04
,,dc2f9b4bcb,4,2020-07-03,4,8514.68,2128.67
PUR-ORD-2023-00112,INTEGRAT0001,94cb950e3d,191,2020-05-13,15,7213.35,480.89
,,5afd650f79,63,2020-05-13,17,7803,459
,,73371d264b,173,2020-05-13,12,3172.2,264.35
,,932edac91e,42,2020-05-13,19,4985.6,262.4
PUR-ORD-2023-00111,ANDERSON0001,402a2d2c55,133,2020-08-31,9,36530.91,4058.99
,,e59011c836,11,2020-08-31,11,17624.31,1602.21
,,198679d316,12,2020-08-31,21,12517.05,596.05
,,9c16d4204f,200,2020-08-31,20,9238.4,461.92
,,e6bffdd537,281,2020-08-31,14,9745.96,696.14
PUR-ORD-2023-00110,INTERNAT0001,d751bcdf8c,184,2020-07-30,25,17674.75,706.99
,,ddb9df1144,103,2020-07-30,23,15261.42,663.54
,,df2e1808e0,4,2020-07-30,12,25544.04,2128.67
PUR-ORD-2023-00109,ELECTRON0001,7059682831,72,2020-04-22,13,5484.7,421.9
,,9ae9c2099f,105,2020-04-22,6,13878.42,2313.07
,,f5a6d9e654,12,2020-04-22,24,14305.2,596.05
PUR-ORD-2023-00108,ADATUM0001,f415ab0614,8,2020-06-30,15,8032.05,535.47
,,1cdb7238dc,243,2020-06-30,10,12255.9,1225.59
,,0673c65f5f,54,2020-06-30,8,7316.16,914.52
,,800b1757a6,210,2020-06-30,21,17972.22,855.82
,,c6933c1475,2,2020-06-30,7,15010.8,2144.4
,,ea4ec327fc,19,2020-06-30,5,7397.8,1479.56
PUR-ORD-2023-00107,PROSE0001,593c39d6c3,20,2020-05-31,18,11097.54,616.53
,,b6aa4c7c4f,109,2020-05-31,9,5267.34,585.26
,,ac12b92c9a,50,2020-05-31,7,49865.62,7123.66
,,e18eb0f772,94,2020-05-31,50,631.5,12.63
,,23114531f4,168,2020-05-31,28,963.2,34.4
PUR-ORD-2023-00106,PROSE0001,663954f996,117,2020-06-23,19,11734.78,617.62
,,e588360876,203,2020-06-23,21,11693.64,556.84
,,9cfd59a26b,78,2020-06-23,5,2588.9,517.78
PUR-ORD-2023-00105,ILLINOIS0001,9dde708352,203,2020-10-27,20,11136.8,556.84
,,3fde60c459,14,2020-10-27,35,22177.75,633.65
,,4c56c48203,18,2020-10-27,28,16913.12,604.04
,,ad726e6f0c,78,2020-10-27,15,7766.7,517.78
PUR-ORD-2023-00104,ANDERSON0001,a708fc80a2,17,2020-11-10,20,11908.4,595.42
,,06d6c0e9f9,67,2020-11-10,17,12051.47,708.91
,,7040c896d5,195,2020-11-10,5,4180.15,836.03
